"","hour","station","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44"
"193",9,28079004,6.54113345521024,0.516452795600367,79.1256281407035,55.0452261306533,0,0,0,0,0,0,0,0
"194",9,28079008,9.1491026231017,0.474459272894616,58.1774193548387,66.2239631336406,13.984983575786,25.7403801576263,19.5697192820985,3.8789375582479,0.981569173630455,0.94381970260223,1.54170485175202,0.200687331536388
"195",9,28079011,0,0,40.2910004568296,55.1749657377798,0,0,0,4.40272265805261,1.6979704797048,0.70327641901246,0,0
"196",9,28079016,0,0.416275862068965,37.6352402745995,53.7400457665904,0,0,21.556927297668,0,0,0,0,0
"197",9,28079017,7.39036697247706,0,77.9427131072411,55.9005499541705,0,0,18.4408651633686,0,0,0,0,0
"198",9,28079018,4.725,0.51622746185853,41.3311718388143,47.0523390458546,0,23.1277287505806,21.8397228637413,2.09578398863098,0.424077578051088,0.391339327969711,0,0
"199",9,28079024,2.68479262672811,0.254642032332563,10.8663594470046,27.2018433179724,8.9749652294854,16.3645297145531,29.8451612903226,1.22035053554041,0.383649635036496,0.480681265206813,1.35362606232295,0.173706326723324
"200",9,28079027,0,0,40.9794144556267,52.0082342177493,0,0,23.2849954254346,0,0,0,1.43493986254296,0.199716494845361
"201",9,28079035,7.77921478060046,0.430776340110906,47.137037037037,55.7125,0,0,22.9561200923788,0,0,0,0,0
"202",9,28079036,8.09519408502773,0.480249768732655,51.7443470235348,54.4896169820028,0,27.1125058112506,0,0,0,0,0,0
"203",9,28079038,5.40439158279963,0,67.5384263494968,63.0827996340348,15.4619312906221,26.7962194559705,0,4.2327521206409,0.796807511737089,0.771882408724514,0,0
"204",9,28079039,0,0.486532295006871,59.7668038408779,59.8472793781436,0,0,24.6468707172225,0,0,0,0,0
"205",9,28079040,5.18953648462598,0,37.5162918770078,56.8884809545663,0,24.2392807745505,0,0,0,0,0,0
"206",9,28079047,0,0,48.506880733945,53.55,13.1207774178621,23.411575562701,0,0,0,0,0,0
"207",9,28079048,0,0,29.7236480293309,50.2529789184235,11.8539007092199,23.7926310817194,0,0,0,0,0,0
"208",9,28079049,0,0,22.5235913879982,43.1209344938159,0,0,21.0841720036597,0,0,0,0,0
"209",9,28079050,0,0,47.0248275862069,57.9825287356322,11.162072243346,23.1300469483568,0,0,0,0,0,0
"210",9,28079054,0,0,49.7799174690509,51.4131132508024,0,0,25.973817179605,0,0,0,0,0
"211",9,28079055,0,0,58.0922795797168,64.9538602101416,0,25.8183908045977,0,2.39380757420676,0.741454730417091,0.554781281790437,1.58017265515632,0.283378441437238
"212",9,28079056,0,0.559953917050691,84.8626728110599,70.9608294930876,0,0,19.2559963099631,0,0,0,0,0
"213",9,28079057,7.64856230031949,0.36376546037563,28.5171311100959,46.9620831429877,0,21.8813327247832,0,0,0,0,0,0
"214",9,28079058,0,0,12.7180192572215,23.4369555249885,0,0,26.4577594123049,0,0,0,1.70800925925926,0.337013888888889
"215",9,28079059,0,0,23.7149404216315,32.4954170485793,0,0,30.5307339449541,0,0,0,0,0
"216",9,28079060,0,0,40.1202560585277,54.0260631001372,0,23.4170854271357,29.2319304666057,0,0,0,0,0
"217",10,28079004,7.08953860210142,0.557848970251716,87.2328139321723,57.5403299725023,0,0,0,0,0,0,0,0
"218",10,28079008,9.70260223048327,0.5225,57.8541569902462,63.7203901532745,14.9042452830189,28.9785747554728,24.2019453450672,4.98824653607262,1.28552444233507,1.20950118764846,1.54251861882194,0.207203791469194
"219",10,28079011,0,0,39.8245533669262,51.921667430142,0,0,0,5.21945090739879,2.08766868310842,0.95430432759423,0,0
"220",10,28079016,0,0.392410303587857,35.59047182776,49.0412276683463,0,0,27.9706825469537,0,0,0,0,0
"221",10,28079017,7.23191094619666,0,68.342396313364,53.4138248847926,0,0,24.3855421686747,0,0,0,0,0
"222",10,28079018,5.05635770843037,0.496751740139211,44.5848442584844,47.094839609484,0,26.8646125116713,27.8222737819026,2.59113560134164,0.523253588516746,0.438966012446146,0,0
"223",10,28079024,3.05702364394993,0.285535465924896,19.9611470860315,29.9153561517114,10.2495361781076,19.6588675713617,33.9601113172542,1.37759643916914,0.426297577854671,0.518428853754941,1.36543046357616,0.178935666982025
"224",10,28079027,0,0,33.8641354071363,43.2127172918573,0,0,31.9028859367842,0,0,0,1.41145689655172,0.194956896551724
"225",10,28079035,8.43480278422274,0.459990727862772,56.940548072457,57.9758476544357,0,0,26.0250347705146,0,0,0,0,0
"226",10,28079036,9.02739090064995,0.473828306264501,46.0766016713092,51.7474466109564,0,28.4734636871508,0,0,0,0,0,0
"227",10,28079038,5.72639780018332,0,65.4944903581267,60.8668503213958,16.4969725197951,28.1576036866359,0,5.34317201724964,1.03350835322196,0.981385281385281,0,0
"228",10,28079039,0,0.47749770852429,60.3374598807886,56.0270518110958,0,0,30.8764302059497,0,0,0,0,0
"229",10,28079040,5.38305709023941,0,38.3195020746888,52.7459658828953,0,26.5946196660482,0,0,0,0,0,0
"230",10,28079047,0,0,51.7448180561953,51.6209120221096,14.5778707577871,27.4526462395543,0,0,0,0,0,0
"231",10,28079048,0,0,32.9963167587477,48.6289134438306,12.6244087038789,26.0997647058824,0,0,0,0,0,0
"232",10,28079049,0,0,30.3205895900507,44.2533394748964,0,0,25.4249655805415,0,0,0,0,0
"233",10,28079050,0,0,42.9372404245501,51.9067835717582,11.3943729136862,23.9887005649718,0,0,0,0,0,0
"234",10,28079054,0,0,44.8332565637955,44.6292031321971,0,0,33.8242619926199,0,0,0,0,0
"235",10,28079055,0,0,43.7543458371455,53.7538883806038,0,26.5222988505747,0,2.58921875,0.742546583850932,0.585248447204969,1.54292934019654,0.26974730931212
"236",10,28079056,0,0.539814385150812,80.1502782931354,67.9090909090909,0,0,25.1775918177592,0,0,0,0,0
"237",10,28079057,7.74599542334096,0.358917927556167,30.5894736842105,43.4237986270023,0,25.345995423341,0,0,0,0,0,0
"238",10,28079058,0,0,11.6374080882353,20.4122242647059,0,0,37.3803596127248,0,0,0,1.70241860465116,0.336255813953488
"239",10,28079059,0,0,23.2767816091954,28.6965517241379,0,0,39.0046125461255,0,0,0,0,0
"240",10,28079060,0,0,36.5345221764975,48.6662094192958,0,25.9766697163769,37.1451465201465,0,0,0,0,0
"241",11,28079004,7.00183654729109,0.472543617998163,67.6498161764706,53.1484375,0,0,0,0,0,0,0,0
"242",11,28079008,9.71662763466042,0.437581395348837,46.4960335977601,56.6598226784881,14.2428977272727,27.4761904761905,32.0186828584773,4.87655945419103,1.10398445092323,1.16399416909621,1.51186648501362,0.187356948228883
"243",11,28079011,0,0,33.0524620340543,46.2508053382421,0,0,0,5.260442144873,1.9620253164557,0.943949343339587,0,0
"244",11,28079016,0,0.34454670961804,23.7415215398717,39.8822181484876,0,0,37.913642627469,0,0,0,0,0
"245",11,28079017,6.61093098656786,0,41.3518261673602,43.8719371243643,0,0,33.675462962963,0,0,0,0,0
"246",11,28079018,5.10388394946186,0.443607624360762,35.8968735417639,42.209052729818,0,26.3847958704833,37.7577030812325,2.47660395561987,0.438669238187078,0.440308582449373,0,0
"247",11,28079024,3.42977134857676,0.298880597014925,23.5698974836906,29.9892823858341,10.931659693166,20.9826454033771,43.1717218852077,1.72108945527236,0.476946107784431,0.562044887780549,1.36625353440151,0.181672950047125
"248",11,28079027,0,0,23.6305644791189,33.8393758604865,0,0,43.8290441176471,0,0,0,1.37747395833333,0.186927083333333
"249",11,28079035,8.31232492997199,0.426286509040334,49.3418604651163,54.1660465116279,0,0,33.316426244765,0,0,0,0,0
"250",11,28079036,8.53638059701493,0.390214352283318,31.058987459359,43.2758941012541,0,25.7417094815507,0,0,0,0,0,0
"251",11,28079038,5.52409362092703,0,47.9894252873563,51.0758620689655,15.2139187295656,26.2667281956622,0,4.62714975845411,0.681818181818182,0.849781447304517,0,0
"252",11,28079039,0,0.392880110243454,41.1641379310345,45.2124137931035,0,0,40.3645977011494,0,0,0,0,0
"253",11,28079040,5.06586826347305,0,28.4193995381062,43.4868360277136,0,24.5039443155452,0,0,0,0,0,0
"254",11,28079047,0,0,39.959981600736,44.2644894204232,14.0312937879496,26.4160111059695,0,0,0,0,0,0
"255",11,28079048,0,0,28.0965517241379,43.3324137931034,11.6751893939394,24.8758815232722,0,0,0,0,0,0
"256",11,28079049,0,0,26.039667896679,40.7011070110701,0,0,34.4296911018903,0,0,0,0,0
"257",11,28079050,0,0,34.6744186046512,43.9888372093023,10.766618842659,23.0908230842006,0,0,0,0,0,0
"258",11,28079054,0,0,29.4893617021277,34.2141535615171,0,0,44.8821892393321,0,0,0,0,0
"259",11,28079055,0,0,26.7077772664519,40.5398067188219,0,24.5269213069489,0,2.42365079365079,0.575446898002103,0.567875920084122,1.49433302238806,0.249193097014925
"260",11,28079056,0,0.458657407407407,60.489332096475,59.4271799628943,0,0,34.3995337995338,0,0,0,0,0
"261",11,28079057,7.44837081229922,0.315994500458295,20.6224770642202,34.1009174311927,0,23.406880733945,0,0,0,0,0,0
"262",11,28079058,0,0,9.00460193281178,20.0427979751496,0,0,49.8535120147874,0,0,0,1.65939534883721,0.324116279069767
"263",11,28079059,0,0,17.1703806870938,22.7666975881262,0,0,49.4746864839758,0,0,0,0,0
"264",11,28079060,0,0,21.1470453504352,36.5941365093907,0,23.2455336692625,48.2713107241063,0,0,0,0,0
"265",12,28079004,6.94748963611239,0.401194852941176,46.1277573529412,48.5294117647059,0,0,0,0,0,0,0,0
"266",12,28079008,9.59654850746269,0.387983232417327,36.9752220663862,51.148667601683,13.3358561967833,25.9608026131591,40.2776744186047,4.314,0.90043795620438,1.01689386562804,1.48792658055744,0.17418762746431
"267",12,28079011,0,0,31.1986206896552,45.7026654411765,0,0,0,5.21184272856466,1.84372929484146,0.90686553030303,0,0
"268",12,28079016,0,0.318207024029575,18.4181650530198,34.8547717842324,0,0,47.1813567143516,0,0,0,0,0
"269",12,28079017,6.22592592592593,0,25.3984339014279,35.5877475817596,0,0,43.3371931449745,0,0,0,0,0
"270",12,28079018,5.07414359455655,0.397901119402985,26.0795880149813,36.9742509363296,0,24.4401309635173,47.8820776789892,2.09663906478324,0.359552746718522,0.431566147859922,0,0
"271",12,28079024,3.62249183387774,0.293016759776536,21.1887232059646,28.0918414918415,10.6885780885781,21.2062822315987,52.8882681564246,2.01284495735073,0.508521303258145,0.592280701754386,1.35966603951082,0.181886171213547
"272",12,28079027,0,0,16.5909926470588,27.37758383096,0,0,55.0397045244691,0,0,0,1.33368284228769,0.175927209705373
"273",12,28079035,8.03040224508887,0.39281045751634,37.3007940214853,48.3446987389071,0,0,42.2151543498597,0,0,0,0,0
"274",12,28079036,8.12098650535133,0.331220876048462,22.7427906976744,37.9097674418605,0,22.7990675990676,0,0,0,0,0,0
"275",12,28079038,5.49608114338405,0,41.2013824884793,46.6036866359447,13.807962529274,24.8856088560886,0,4.15452784503632,0.530665380906461,0.714640077821012,0,0
"276",12,28079039,0,0.337390502535731,28.9022591055786,39.108805901337,0,0,48.8891966759003,0,0,0,0,0
"277",12,28079040,4.78630514705882,0,21.2566697332107,36.6297148114075,0,22.9078276980083,0,0,0,0,0,0
"278",12,28079047,0,0,26.6387867647059,36.7748161764706,12.7902552204176,24.5161439114391,0,0,0,0,0,0
"279",12,28079048,0,0,24.4444956241363,40.300783049286,11.0446768060837,23.2672007540057,0,0,0,0,0,0
"280",12,28079049,0,0,18.1421343146274,35.3077276908924,0,0,44.6274149034039,0,0,0,0,0
"281",12,28079050,0,0,31.4639031206334,41.2658286778398,10.4653512993263,22.9079259610821,0,0,0,0,0,0
"282",12,28079054,0,0,20.3123844731978,27.4537892791128,0,0,55.3618299445471,0,0,0,0,0
"283",12,28079055,0,0,18.4197873324087,33.4239482200647,0,21.7668202764977,0,2.19498416050686,0.49685204616999,0.52992125984252,1.45377923292797,0.236880261927035
"284",12,28079056,0,0.394729542302358,43.7526583448914,52.1243643088303,0,0,43.5534969893469,0,0,0,0,0
"285",12,28079057,7.24034926470588,0.29448275862069,15.6210865561694,29.6194201564657,0,20.3788990825688,0,0,0,0,0,0
"286",12,28079058,0,0,7.99583718778908,19.8631530282016,0,0,61.0506035283194,0,0,0,1.61214622641509,0.311933962264151
"287",12,28079059,0,0,12.8921933085502,18.9711895910781,0,0,59.2527881040892,0,0,0,0,0
"288",12,28079060,0,0,14.2909007352941,30.3295036764706,0,19.7213565536205,57.3929889298893,0,0,0,0,0
"289",13,28079004,6.73552570634553,0.355514536225196,33.3070175438597,45.3447161975081,0,0,0,0,0,0,0,0
"290",13,28079008,9.34231305155597,0.368523676880223,32.2398506766216,48.0172574626866,12.713339640492,25.2109192720485,47.6156351791531,4.09798464491363,0.825358851674641,0.974401913875598,1.46961329715061,0.165644504748982
"291",13,28079011,0,0,29.680055401662,46.033702677747,0,0,0,5.32764537654909,1.85030908226343,0.935490009514748,0,0
"292",13,28079016,0,0.31586493987049,16.038656235619,32.7896916705016,0,0,54.706888580675,0,0,0,0,0
"293",13,28079017,5.9612724757953,0,16.3397790055249,29.9447259327499,0,0,52.222427318874,0,0,0,0,0
"294",13,28079018,4.76616682286785,0.360885780885781,18.2551401869159,32.0864485981308,0,22.7019681349578,56.9776119402985,1.79306162057254,0.314057198254968,0.437063953488372,0,0
"295",13,28079024,3.58949325894933,0.269545032497679,15.277494199536,24.4997679814385,10.2841173730787,20.587160262418,61.9202053196454,2.0346,0.502247752247752,0.611888111888112,1.345438761145,0.176546222430784
"296",13,28079027,0,0,12.9728360957643,24.4221915285451,0,0,63.9084604715673,0,0,0,1.30895419187554,0.17009507346586
"297",13,28079035,7.94923148579413,0.361222585160989,28.2202048417132,43.2108938547486,0,0,51.0153917910448,0,0,0,0,0
"298",13,28079036,7.84851301115242,0.299581589958159,18.2422273781903,35.031554524362,0,20.3876980428705,0,0,0,0,0,0
"299",13,28079038,5.42567878508974,0,33.9526871841984,43.4111162149747,12.1486486486486,23.5391705069124,0,3.78766391452161,0.471130519165454,0.67760391198044,0,0
"300",13,28079039,0,0.322647601476015,22.5749884633133,36.1624365482233,0,0,56.2510363887609,0,0,0,0,0
"301",13,28079040,4.62368058742542,0,16.4564220183486,32.3724770642202,0,21.2849884526559,0,0,0,0,0,0
"302",13,28079047,0,0,17.8979405034325,31.0439359267735,11.3635518363552,22.6919540229885,0,0,0,0,0,0
"303",13,28079048,0,0,21.9903359410953,38.826967326277,10.067619047619,22.3040413533835,0,0,0,0,0,0
"304",13,28079049,0,0,14.0510814542108,31.0377358490566,0,0,53.8689052437903,0,0,0,0,0
"305",13,28079050,0,0,30.5299303944316,41.2207792207792,10.429462571977,22.6325757575758,0,0,0,0,0,0
"306",13,28079054,0,0,14.7736720554273,23.0641735918744,0,0,64.5978762696214,0,0,0,0,0
"307",13,28079055,0,0,14.5360110803324,29.3065558633426,0,18.3909426987061,0,2.04608967674661,0.449740932642487,0.517781233799896,1.42320745920746,0.225902097902098
"308",13,28079056,0,0.355422242731887,32.8406874129122,46.6321411983279,0,0,51.7026901669759,0,0,0,0,0
"309",13,28079057,7.05683918669131,0.289006928406467,13.8001845869866,28.3971402214022,0,17.8072510325838,0,0,0,0,0,0
"310",13,28079058,0,0,6.72596377148165,18.8574082675337,0,0,69.3643555141927,0,0,0,1.57551401869159,0.302476635514019
"311",13,28079059,0,0,10.7040483946021,16.9683720930233,0,0,67.1335504885994,0,0,0,0,0
"312",13,28079060,0,0,11.4188505747126,28.1503448275862,0,17.1399082568807,64.7534754402224,0,0,0,0,0
"313",14,28079004,6.31142989356779,0.324803695150115,24.9283071230342,40.9814986123959,0,0,0,0,0,0,0,0
"314",14,28079008,8.97916666666667,0.355401019935095,28.2266604737575,45.5801207617278,12.1277097078228,24.650860065086,54.1202414113278,3.85892175572519,0.773250832936697,0.946549262256069,1.45593898305085,0.161091525423729
"315",14,28079011,0,0,28.3924458774758,45.9760479041916,0,0,0,5.36734985700667,1.8567348881485,0.956244041944709,0,0
"316",14,28079016,0,0.297880184331797,13.8466144633809,30.7111929986181,0,0,61.5212962962963,0,0,0,0,0
"317",14,28079017,5.78581363004172,0,11.5640906987506,26.50994909764,0,0,59.2753488372093,0,0,0,0,0
"318",14,28079018,4.48439683278994,0.333581395348837,12.7390289449113,27.8870214752568,0,21.1004203643157,65.1644091546006,1.48923375363725,0.265746124031008,0.428633720930233,0,0
"319",14,28079024,3.38009259259259,0.245041705282669,10.3036044362292,19.8752310536044,9.34386617100372,19.2406367041199,70.2535996284254,1.79324726911619,0.471974206349206,0.604115022310362,1.31838649155722,0.167087242026266
"320",14,28079027,0,0,10.4075436982521,22.2649494020239,0,0,71.226267281106,0,0,0,1.29671280276817,0.166487889273356
"321",14,28079035,7.62727697337693,0.339008419083255,22.0074626865672,39.239627039627,0,0,58.3300653594771,0,0,0,0,0
"322",14,28079036,7.7877094972067,0.282745825602968,15.6196660482375,33.2119666048238,0,17.9874476987448,0,0,0,0,0,0
"323",14,28079038,5.13552266419982,0,27.6465159206276,40.1047531149054,10.6306685366994,21.9842883548983,0,3.40507419818095,0.416363636363636,0.618050193050193,0,0
"324",14,28079039,0,0.306725011515431,18.2846614463381,33.8171349608475,0,0,62.8687845303867,0,0,0,0,0
"325",14,28079040,4.51846722068329,0,13.0639668660838,29.2994480220791,0,19.75103926097,0,0,0,0,0,0
"326",14,28079047,0,0,12.4079853143644,26.5874254245067,10.3889661566991,21.3126436781609,0,0,0,0,0,0
"327",14,28079048,0,0,19.3088235294118,37.3354779411765,9.40114340161982,21.6321730950141,0,0,0,0,0,0
"328",14,28079049,0,0,10.3927255985267,26.9765193370166,0,0,62.3928242870285,0,0,0,0,0
"329",14,28079050,0,0,30.1277777777778,42.2199074074074,10.2631072631073,22.232159847764,0,0,0,0,0,0
"330",14,28079054,0,0,11.4610778443114,20.1326577614003,0,0,71.9588914549654,0,0,0,0,0
"331",14,28079055,0,0,11.6488725264611,26.4399447768063,0,15.1904981549815,0,1.83714433523021,0.414550128534704,0.504215938303342,1.40874187558032,0.220909935004643
"332",14,28079056,0,0.332578558225508,26.52739090065,43.1415970287837,0,0,58.8874478925428,0,0,0,0,0
"333",14,28079057,6.82895343476256,0.286848177203507,12.5298472929199,27.8871415356152,0,16.0298028427327,0,0,0,0,0,0
"334",14,28079058,0,0,5.77253814147018,17.8673139158576,0,0,75.7452436194896,0,0,0,1.55922716627635,0.298126463700234
"335",14,28079059,0,0,9.15740740740741,15.5270708005553,0,0,73.4421831637373,0,0,0,0,0
"336",14,28079060,0,0,10.0004601932812,26.9746893695352,0,15.2681026581118,71.1736526946108,0,0,0,0,0
"337",15,28079004,5.9825767996332,0.313983440662373,20.2403314917127,37.664364640884,0,0,0,0,0,0,0,0
"338",15,28079008,8.64643188137164,0.360230946882217,25.2168284789644,44.0915395284327,11.7981220657277,23.6050925925926,58.8925428439092,3.6880829015544,0.765428033866416,0.929613935969868,1.43551654287643,0.156671168129642
"339",15,28079011,0,0,26.2926829268293,44.844914864243,0,0,0,5.33856270549554,1.9232427366448,0.999296435272045,0,0
"340",15,28079016,0,0.293847566574839,12.5204222120239,29.5300596603947,0,0,66.0903669724771,0,0,0,0,0
"341",15,28079017,5.6735632183908,0,9.39935661764706,24.5859375,0,0,64.4826949700046,0,0,0,0,0
"342",15,28079018,4.22150139017609,0.317946345975948,9.41048237476809,24.7968460111317,0,19.5006973500697,71.2401483541956,1.26204414587332,0.247171620325983,0.422962607861937,0,0
"343",15,28079024,3.16482504604052,0.230723169046522,7.32058959005067,16.3228926761861,8.50231481481481,17.6354748603352,76.3544070143055,1.44565004887586,0.429325513196481,0.578243902439024,1.29953781512605,0.161591970121382
"344",15,28079027,0,0,8.46480804387568,20.7202925045704,0,0,76.5473684210526,0,0,0,1.29088793103448,0.163577586206897
"345",15,28079035,7.3358036127837,0.329633070134696,17.1248259860789,35.1622624014835,0,0,64.8441860465116,0,0,0,0,0
"346",15,28079036,7.5959315765141,0.276816288755206,13.7555658627087,31.667439703154,0,16.2907570831398,0,0,0,0,0,0
"347",15,28079038,4.76386978450252,0,23.2261467889908,37.2981651376147,9.69902006532898,20.6576036866359,0,3.1443342776204,0.417932987258141,0.587285714285714,0,0
"348",15,28079039,0,0.295908045977011,15.6453541858326,32.0160993560258,0,0,67.9931066176471,0,0,0,0,0
"349",15,28079040,4.39695009242144,0,10.8224169741697,27.0332103321033,0,18.9382203780544,0,0,0,0,0,0
"350",15,28079047,0,0,9.08505747126437,23.2694252873563,9.78611111111111,19.5215794306703,0,0,0,0,0,0
"351",15,28079048,0,0,16.5533578656854,35.7994480220791,8.88799240626483,20.5864168618267,0,0,0,0,0,0
"352",15,28079049,0,0,7.75114995400184,23.5425287356322,0,0,69.1625344352617,0,0,0,0,0
"353",15,28079050,0,0,29.7436606731213,42.9723502304147,10.1825586966938,21.7199621570483,0,0,0,0,0,0
"354",15,28079054,0,0,9.27414903403864,18.0845977011494,0,0,77.3711911357341,0,0,0,0,0
"355",15,28079055,0,0,10.1793577981651,25.443119266055,0,14.246999076639,0,1.66973278520041,0.394742215416029,0.482542113323124,1.40019435446553,0.218412771864877
"356",15,28079056,0,0.332362459546926,23.8030583873957,41.7354031510658,0,0,63.6911627906977,0,0,0,0,0
"357",15,28079057,6.71585701191567,0.282123161764706,11.4061496099128,26.8490133088573,0,15.1395881006865,0,0,0,0,0,0
"358",15,28079058,0,0,5.29595588235294,16.8115808823529,0,0,80.4921586715867,0,0,0,1.55016279069767,0.29506976744186
"359",15,28079059,0,0,7.81454210768523,14.1698113207547,0,0,78.2079299216229,0,0,0,0,0
"360",15,28079060,0,0,8.5127970749543,25.5644424131627,0,14.2409693644262,76.5459136822773,0,0,0,0,0
"361",16,28079004,5.71585198720877,0.293308890925756,16.6080586080586,34.7152014652015,0,0,0,0,0,0,0,0
"362",16,28079008,8.36626838235294,0.332352941176471,21.2291762540267,41.0727105384261,11.789990645463,22.8589921405455,62.6530330882353,3.20102230483271,0.68338747099768,0.829925650557621,1.4178038952317,0.150342511752854
"363",16,28079011,0,0,21.0685871056241,39.9103795153178,0,0,0,4.8109158186864,1.77289935364728,0.87902033271719,0,0
"364",16,28079016,0,0.289194139194139,10.9977148080439,28.491773308958,0,0,68.7382151029748,0,0,0,0,0
"365",16,28079017,5.54300091491308,0,7.58702603928735,22.4454088624943,0,0,68.1379468377635,0,0,0,0,0
"366",16,28079018,4.02912621359223,0.301153668666359,7.13512262841277,22.5654789449329,0,17.6799814212726,75.1719038817006,0.936782690498589,0.221683913452493,0.423894637817498,0,0
"367",16,28079024,3.00275735294118,0.220984813621721,5.54520422212024,14.0022946305645,8.22959889349931,16.8370473537604,80.0552231937414,1.14187951807229,0.394749518304432,0.534857968223399,1.28679665738162,0.157748375116063
"368",16,28079027,0,0,7.46709323583181,20.3404936014625,0,0,79.223491773309,0,0,0,1.28355670103093,0.161254295532646
"369",16,28079035,7.11634349030471,0.307962962962963,13.735674676525,32.2925138632163,0,0,68.7575057736721,0,0,0,0,0
"370",16,28079036,7.41993539455468,0.259076212471132,11.4307479224377,29.0156971375808,0,16.2926149558755,0,0,0,0,0,0
"371",16,28079038,4.39442413162706,0,18.3601462522852,33.0964351005484,9.62017666201767,19.5869664983938,0,2.5715352309846,0.37385834109972,0.50409219190969,0,0
"372",16,28079039,0,0.281301558203483,13.3200549450549,29.5897435897436,0,0,71.7865322950069,0,0,0,0,0
"373",16,28079040,4.24690224873795,0,8.37631941257458,24.5704451583295,0,18.8065407646246,0,0,0,0,0,0
"374",16,28079047,0,0,7.03886602652035,21.3790580704161,9.6537037037037,18.9224414869206,0,0,0,0,0,0
"375",16,28079048,0,0,13.3437213565536,32.5650779101742,8.65401044138586,19.4152621722846,0,0,0,0,0,0
"376",16,28079049,0,0,6.08482347546997,21.2099954149473,0,0,73.2306281522237,0,0,0,0,0
"377",16,28079050,0,0,26.828361633777,40.5543827443782,10.2704761904762,21.5181176470588,0,0,0,0,0,0
"378",16,28079054,0,0,8.00411522633745,17.3086419753086,0,0,80.0705128205128,0,0,0,0,0
"379",16,28079055,0,0,8.84970306075834,24.6395614435815,0,14.5257826887661,0,1.47092846270928,0.379637096774194,0.463608870967742,1.39120737327189,0.215308755760369
"380",16,28079056,0,0.314772204325817,20.2918968692449,39.1873848987109,0,0,67.0622693726937,0,0,0,0,0
"381",16,28079057,6.64628023733455,0.273751717819514,9.56698673982625,25.0836762688615,0,15.0658737419945,0,0,0,0,0,0
"382",16,28079058,0,0,4.02474793767186,14.3725939505041,0,0,84.151376146789,0,0,0,1.53527777777778,0.287824074074074
"383",16,28079059,0,0,6.68042182485099,13.3626776707932,0,0,80.6236805874254,0,0,0,0,0
"384",16,28079060,0,0,7.25810872544541,24.0296939241663,0,14.0539798719122,79.8782608695652,0,0,0,0,0
